 956 h2co+    s                 hs+      hco                5.50e-10    0.00       0.0
 957 h2co     ch3oh2+           h5c2o2+  h2                 2.10e-11   -0.50       0.0
 958 h2co     h3s+              h2s      h3co+              2.20e-09   -0.50       0.0
 959 h2co     hno+              h3co+    no                 1.00e-09   -0.50       0.0
 960 h2co     o2+               o2       hco+     h         2.30e-10   -0.50       0.0
 961 h2co     o2h+              o2       h3co+              9.80e-10   -0.50       0.0
 962 h2co     s+                h2s+     co                 3.35e-10   -0.50       0.0
 963 h2co     s+                hs       hco+               3.35e-10   -0.50       0.0
 964 h2o+     c2                c2h+     oh                 4.70e-10    0.00       0.0
 965 h2o+     c2h               c2h2+    oh                 4.40e-10    0.00       0.0
 966 h2o+     co                hco+     oh                 5.00e-10    0.00       0.0
 967 h2o+     h2co              h3co+    oh                 6.62e-10   -0.50       0.0
 968 h2o+     h2o               h3o+     oh                 2.10e-09   -0.50       0.0
 969 h2o+     h2s               h3s+     oh                 7.74e-10   -0.50       0.0
 970 h2o+     h2s               hs       h3o+               5.40e-11   -0.50       0.0
 971 h2o+     hcn               hcnh+    oh                 2.10e-09   -0.50       0.0
 972 h2o+     hco               co       h3o+               2.80e-10   -0.50       0.0
 973 h2o+     hco               h2co+    oh                 2.80e-10   -0.50       0.0
 974 h2o+     hnc               hcnh+    oh                 1.10e-09   -0.50       0.0
 975 h2o+     s                 hs+      oh                 4.30e-10    0.00       0.0
 976 h2o+     s                 hso+     h                  4.30e-10    0.00       0.0
 977 h2o+     so2               hso2+    oh                 2.60e-09   -0.50       0.0
 978 h2o      c2+               c2h+     oh                 4.40e-10   -0.50       0.0
 979 h2o      c2h2+             c2h      h3o+               2.20e-10   -0.50       0.0
 980 h2o      c2n+              c2nh+    oh                 8.50e-11   -0.50       0.0
 981 h2o      c2n+              hco+     hcn                2.30e-10   -0.50       0.0
 982 h2o      c4n+              hc3n     hco+               7.50e-10   -0.50       0.0
 983 h2o      cn+               hcn+     oh                 1.60e-09   -0.50       0.0
 984 h2o      cn+               hco+     nh                 1.60e-10   -0.50       0.0
 985 h2o      co+               hco+     oh                 8.84e-10   -0.50       0.0
 986 h2o      h2co+             hco      h3o+               2.60e-09   -0.50       0.0
 987 h2o      h2cl+             hcl      h3o+               2.00e-09   -0.50       0.0
 988 h2o      h2s+              hs       h3o+               8.10e-10   -0.50       0.0
 989 h2o      h3co+             h2co     h3o+               2.30e-10   -0.50       0.0
 990 h2o      hcn+              cn       h3o+               1.80e-09   -0.50       0.0
 991 h2o      hco+              co       h3o+               2.50e-09   -0.50       0.0
 992 h2o      hco2+             co2      h3o+               2.30e-09   -0.50       0.0
 993 h2o      hno+              no       h3o+               2.30e-09   -0.50       0.0
 994 h2o      hocs+             h3o+     ocs                3.40e-09   -0.50       0.0
 995 h2o      hs+               s        h3o+               7.80e-10   -0.50       0.0
 996 h2o      hso2+             so2      h3o+               2.13e-09   -0.50       0.0
 997 h2o      hsis+             sioh+    h2s                1.10e-09   -0.50       0.0
 998 h2o      n2+               n2h+     oh                 5.00e-10   -0.50       0.0
 999 h2o      n2h+              n2       h3o+               2.60e-09   -0.50       0.0
1000 h2o      o2h+              o2       h3o+               8.20e-10   -0.50       0.0
1001 h2o      si+               sioh+    h                  2.30e-10   -0.50       0.0
1002 h2o      sih+              si       h3o+               8.00e-10   -0.50       0.0
1003 h2o      sih4+             sih3     h3o+               2.00e-09   -0.50       0.0
1004 h2o      sih5+             sih4     h3o+               2.00e-09   -0.50       0.0
1005 h2s+     h2s               h3s+     hs                 1.00e-09   -0.50       0.0
1006 h2s      c2n+              hcs+     hcn                1.20e-09   -0.50       0.0
1007 h2s      hs2+              s2       h3s+               2.90e-10   -0.50       0.0
1008 h2s      hsis+             h3s+     sis                2.90e-10   -0.50       0.0
1009 h2s      so+               s2+      h2o                1.30e-09   -0.50       0.0
1010 h3+      c2                c2h+     h2                 1.80e-09    0.00       0.0
1011 h3+      c2h5oh            ch3+     ch4      h2o       1.50e-09   -0.50       0.0
1012 h3+      c2h5oh            h3co+    ch4      h2        4.00e-10   -0.50       0.0
1013 h3+      c2h               c2h2+    h2                 1.70e-09    0.00       0.0
1014 h3+      c2n               c2nh+    h2                 9.00e-09    0.00       0.0
1015 h3+      c                 ch+      h2                 2.00e-09    0.00       0.0
1016 h3+      ch2               ch3+     h2                 1.70e-09    0.00       0.0
1017 h3+      ch3               ch4+     h2                 2.10e-09    0.00       0.0
1018 h3+      ch3oh             ch3+     h2o      h2        3.71e-09   -0.50       0.0
1019 h3+      ch3oh             ch3oh2+  h2                 8.40e-10   -0.50       0.0
1020 h3+      ch4               ch5+     h2                 2.40e-09    0.00       0.0
1021 h3+      ch                ch2+     h2                 1.20e-09   -0.50       0.0
1022 h3+      cn                hcn+     h2                 2.00e-09   -0.50       0.0
1023 h3+      co2               hco2+    h2                 2.00e-09    0.00       0.0
1024 h3+      co                hco+     h2                 1.36e-09   -0.14      -3.4
1025 h3+      cs                hcs+     h2                 2.90e-09   -0.50       0.0
1026 h3+      cl                hcl+     h2                 1.00e-09    0.00       0.0
1027 h3+      h2co              h3co+    h2                 6.30e-09   -0.50       0.0
1028 h3+      h2cs              h3cs+    h2                 2.80e-09   -0.50       0.0
1029 h3+      h2o               h3o+     h2                 5.90e-09   -0.50       0.0
1030 h3+      h2s               h3s+     h2                 3.70e-09   -0.50       0.0
1031 h3+      hcn               hcnh+    h2                 8.10e-09   -0.50       0.0
1032 h3+      hco               h2co+    h2                 1.70e-09   -0.50       0.0
1033 h3+      hcooch3           h5c2o2+  h2                 3.00e-09   -0.50       0.0
1034 h3+      hcs               h2cs+    h2                 2.00e-09   -0.50       0.0
1035 h3+      hcl               h2cl+    h2                 3.80e-09   -0.50       0.0
1036 h3+      hnc               hcnh+    h2                 8.10e-09   -0.50       0.0
1037 h3+      hno               h2no+    h2                 2.00e-09   -0.50       0.0
1038 h3+      hs2               h2s2+    h2                 2.00e-09   -0.50       0.0
1039 h3+      hs                h2s+     h2                 1.90e-09    0.00       0.0
1040 h3+      mg                mg+      h2       h         1.00e-09    0.00       0.0
1041 h3+      n2                n2h+     h2                 1.80e-09    0.00       0.0
1042 h3+      nh2               nh3+     h2                 1.80e-09   -0.50       0.0
1043 h3+      nh3               nh4+     h2                 4.39e-09   -0.50       0.0
1044 h3+      nh                nh2+     h2                 1.30e-09   -0.50       0.0
1045 h3+      no2               no+      oh       h2        7.00e-10    0.00       0.0
1046 h3+      no                hno+     h2                 1.10e-09    0.00       0.0
1047 h3+      ns                hns+     h2                 2.80e-09   -0.50       0.0
1048 h3+      o2                o2h+     h2                 9.30e-10    0.00     100.0
1049 h3+      o                 h2o+     h                  3.42e-10   -0.16       1.4
1050 h3+      o                 oh+      h2                 7.98e-10   -0.16       1.4
1051 h3+      ocs               hocs+    h2                 1.90e-09    0.00       0.0
1052 h3+      oh                h2o+     h2                 1.30e-09   -0.50       0.0
1053 h3+      s2                hs2+     h2                 2.00e-09    0.00       0.0
1054 h3+      s                 hs+      h2                 2.60e-09    0.00       0.0
1055 h3+      so2               hso2+    h2                 1.30e-09   -0.50       0.0
1056 h3+      so                hso+     h2                 1.90e-09   -0.50       0.0
1057 h3+      si                sih+     h2                 3.70e-09    0.00       0.0
1058 h3+      sih2              sih3+    h2                 2.00e-09    0.00       0.0
1059 h3+      sih3              sih4+    h2                 2.00e-09    0.00       0.0
1060 h3+      sih4              sih5+    h2                 2.00e-09    0.00       0.0
1061 h3+      sih               sih2+    h2                 2.00e-09    0.00       0.0
1062 h3+      sio               sioh+    h2                 2.00e-09   -0.50       0.0
