  7.100D+05  1.0000D+04    10.00  4.682D-05  3.988D-12  3.409D-20  1.072D-12  4.570D-11  1.964D-11
  7.150D+05  1.0000D+04    10.00  4.706D-05  3.984D-12  3.450D-20  1.077D-12  4.608D-11  1.960D-11
  7.200D+05  1.0000D+04    10.00  4.730D-05  3.980D-12  3.489D-20  1.082D-12  4.647D-11  1.955D-11
  7.250D+05  1.0000D+04    10.00  4.754D-05  3.977D-12  3.529D-20  1.087D-12  4.686D-11  1.950D-11
  7.300D+05  1.0000D+04    10.00  4.778D-05  3.973D-12  3.567D-20  1.092D-12  4.726D-11  1.946D-11
  7.350D+05  1.0000D+04    10.00  4.801D-05  3.969D-12  3.604D-20  1.098D-12  4.766D-11  1.942D-11
  7.400D+05  1.0000D+04    10.00  4.824D-05  3.964D-12  3.641D-20  1.103D-12  4.806D-11  1.938D-11
  7.450D+05  1.0000D+04    10.00  4.847D-05  3.960D-12  3.677D-20  1.108D-12  4.848D-11  1.934D-11
  7.500D+05  1.0000D+04    10.00  4.870D-05  3.956D-12  3.712D-20  1.114D-12  4.889D-11  1.931D-11
  7.550D+05  1.0000D+04    10.00  4.893D-05  3.952D-12  3.746D-20  1.119D-12  4.931D-11  1.927D-11
  7.600D+05  1.0000D+04    10.00  4.915D-05  3.948D-12  3.780D-20  1.125D-12  4.973D-11  1.924D-11
  7.650D+05  1.0000D+04    10.00  4.937D-05  3.944D-12  3.813D-20  1.131D-12  5.016D-11  1.921D-11
  7.700D+05  1.0000D+04    10.00  4.959D-05  3.940D-12  3.845D-20  1.136D-12  5.059D-11  1.918D-11
  7.750D+05  1.0000D+04    10.00  4.980D-05  3.936D-12  3.876D-20  1.142D-12  5.102D-11  1.915D-11
  7.800D+05  1.0000D+04    10.00  5.002D-05  3.931D-12  3.907D-20  1.148D-12  5.146D-11  1.912D-11
  7.850D+05  1.0000D+04    10.00  5.023D-05  3.927D-12  3.937D-20  1.154D-12  5.191D-11  1.910D-11
  7.900D+05  1.0000D+04    10.00  5.044D-05  3.923D-12  3.966D-20  1.160D-12  5.236D-11  1.908D-11
  7.950D+05  1.0000D+04    10.00  5.065D-05  3.919D-12  3.995D-20  1.166D-12  5.281D-11  1.905D-11
  8.000D+05  1.0000D+04    10.00  5.086D-05  3.915D-12  4.023D-20  1.172D-12  5.327D-11  1.903D-11
  8.050D+05  1.0000D+04    10.00  5.106D-05  3.911D-12  4.050D-20  1.179D-12  5.373D-11  1.901D-11
  8.100D+05  1.0000D+04    10.00  5.127D-05  3.906D-12  4.076D-20  1.185D-12  5.420D-11  1.899D-11
  8.150D+05  1.0000D+04    10.00  5.147D-05  3.902D-12  4.102D-20  1.191D-12  5.467D-11  1.897D-11
  8.200D+05  1.0000D+04    10.00  5.167D-05  3.898D-12  4.128D-20  1.198D-12  5.514D-11  1.896D-11
  8.250D+05  1.0000D+04    10.00  5.186D-05  3.894D-12  4.152D-20  1.204D-12  5.562D-11  1.894D-11
  8.300D+05  1.0000D+04    10.00  5.206D-05  3.890D-12  4.176D-20  1.211D-12  5.610D-11  1.893D-11
