Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Product 4,Alpha,Beta,Gamma,T_min,T_max,reduced_mass,extrapolate
NH,OH,NAN,H2O,N,NAN,NAN,3.11e-12,1.2,0.0,298.0,3000.0,0.0,False
NH,OH,NAN,HNO,H,NAN,NAN,3.32e-11,0.0,0.0,298.0,3000.0,0.0,False
NH,OH,NAN,NH2,O,NAN,NAN,2.94e-12,0.1,5800.0,298.0,3000.0,0.0,False
NH,S,NAN,HS,N,NAN,NAN,1.73e-11,0.5,4000.0,133.0,300.0,0.0,False
NH,S,NAN,NS,H,NAN,NAN,1e-10,0.0,0.0,10.0,300.0,0.0,False
NH+,H2CO,NAN,H2CO+,NH,NAN,NAN,9.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH+,H2O,NAN,H2O+,NH,NAN,NAN,1.05e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,NH3,NAN,NH3+,NH,NAN,NAN,1.8e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,NO,NAN,NO+,NH,NAN,NAN,7.12e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,O2,NAN,O2+,NH,NAN,NAN,4.51e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,S,NAN,S+,NH,NAN,NAN,6.9e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,E-,NAN,N,H,NAN,NAN,4.3e-08,-0.5,0.0,10.0,300.0,0.0,False
NH+,C2,NAN,C2H+,N,NAN,NAN,4.9e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,C2,NAN,C2N+,H,NAN,NAN,4.9e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,C2,NAN,HCN+,C,NAN,NAN,4.9e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,C2H,NAN,C2H2+,N,NAN,NAN,1.4e-09,0.0,0.0,10.0,41000.0,0.0,False
NH+,CN,NAN,HCN+,N,NAN,NAN,1.6e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,CO2,NAN,HCO2+,N,NAN,NAN,3.85e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,CO2,NAN,HNO+,CO,NAN,NAN,3.85e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,CO2,NAN,NO+,HCO,NAN,NAN,3.3e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,CO,NAN,HCO+,N,NAN,NAN,4.41e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,H2CO,NAN,H2COH+,N,NAN,NAN,4.95e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH+,H2CO,NAN,HCO+,NH2,NAN,NAN,1.82e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,H2O,NAN,H3O+,N,NAN,NAN,1.05e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,H2O,NAN,HNO+,H2,NAN,NAN,3.5e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH+,H2O,NAN,NH3+,O,NAN,NAN,1.75e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH+,H2O,NAN,OH,NH2+,NAN,NAN,8.75e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH+,HCN,NAN,HCNH+,N,NAN,NAN,1.8e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,HCO,NAN,H2CO+,N,NAN,NAN,1.3e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,HNC,NAN,HCNH+,N,NAN,NAN,1.8e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,N2,NAN,N2H+,N,NAN,NAN,6.5e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,NH2,NAN,NH3+,N,NAN,NAN,1.5e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,NH3,NAN,NH4+,N,NAN,NAN,6e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH+,NH,NAN,NH2+,N,NAN,NAN,1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,NO,NAN,N2H+,O,NAN,NAN,1.78e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,O2,NAN,NO+,OH,NAN,NAN,2.05e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,O2,NAN,O2H+,N,NAN,NAN,1.64e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,O,NAN,OH+,N,NAN,NAN,1e-09,0.0,0.0,10.0,41000.0,0.0,False
NH+,OH,NAN,H2O+,N,NAN,NAN,1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH+,S,NAN,HS+,N,NAN,NAN,6.9e-10,0.0,0.0,10.0,41000.0,0.0,False
NH+,S,NAN,NS+,H,NAN,NAN,6.9e-10,0.0,0.0,10.0,41000.0,0.0,False
NH2,C2+,NAN,C2,NH2+,NAN,NAN,4.6e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,CN+,NAN,CN,NH2+,NAN,NAN,9.1e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,CO+,NAN,CO,NH2+,NAN,NAN,4.5e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,H2O+,NAN,H2O,NH2+,NAN,NAN,4.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,N2+,NAN,N2,NH2+,NAN,NAN,8.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,O2+,NAN,O2,NH2+,NAN,NAN,8.7e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,OH+,NAN,OH,NH2+,NAN,NAN,5e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,C2+,NAN,C2NH+,H,NAN,NAN,4.6e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,C2H+,NAN,C2,NH3+,NAN,NAN,4.6e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,C2H2+,NAN,C2H,NH3+,NAN,NAN,4.5e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,CH5+,NAN,NH3+,CH4,NAN,NAN,9.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,CO+,NAN,HCO+,NH,NAN,NAN,4.5e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,H2CO+,NAN,HCO,NH3+,NAN,NAN,8.8e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,H2O+,NAN,NH3+,OH,NAN,NAN,4.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,H2COH+,NAN,H2CO,NH3+,NAN,NAN,8.8e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,H3O+,NAN,H2O,NH3+,NAN,NAN,9.7e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,HCN+,NAN,CN,NH3+,NAN,NAN,9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,HCNH+,NAN,HCN,NH3+,NAN,NAN,4.45e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,HCNH+,NAN,HNC,NH3+,NAN,NAN,4.45e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,HCO+,NAN,CO,NH3+,NAN,NAN,8.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,HNO+,NAN,NO,NH3+,NAN,NAN,8.8e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,N2H+,NAN,N2,NH3+,NAN,NAN,8.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,NH3+,NAN,NH4+,NH,NAN,NAN,1e-11,-0.5,0.0,10.0,41000.0,0.0,False
NH2,O2H+,NAN,O2,NH3+,NAN,NAN,8.7e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,OH+,NAN,NH3+,O,NAN,NAN,5e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2,CH4,NAN,CH3,NH3,NAN,NAN,1.99e-11,0.0,7620.0,1500.0,2100.0,0.0,False
NH2,NO,NAN,N2,H2O,NAN,NAN,2.05e-11,-1.61,150.0,300.0,2300.0,0.0,False
NH2,NO,NAN,N2,OH,H,NAN,1.49e-12,0.0,0.0,1500.0,2150.0,0.0,False
NH2,OH,NAN,H2O,NH,NAN,NAN,1.35e-12,1.25,-43.5,250.0,3000.0,0.0,False
NH2,OH,NAN,NH3,O,NAN,NAN,3.33e-13,0.41,250.0,500.0,2500.0,0.0,False
NH2,H2CO,NAN,NH3,HCO,NAN,NAN,9.67e-17,-2.88,-11.7,10.0,140.0,0.0,False
NH2,H2CO,NAN,NH2CHO,H,NAN,NAN,8.35e-14,0.0,1928.0,110.0,350.0,0.0,False
NH2+,H2S,NAN,H2S+,NH2,NAN,NAN,7.2e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,HCO,NAN,HCO+,NH2,NAN,NAN,4.3e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,NH3,NAN,NH3+,NH2,NAN,NAN,6.9e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,NO,NAN,NO+,NH2,NAN,NAN,7e-10,0.0,0.0,10.0,41000.0,0.0,False
NH2+,S,NAN,S+,NH2,NAN,NAN,4.4e-10,0.0,0.0,10.0,41000.0,0.0,False
NH2+,E-,NAN,N,H,H,NAN,1.78e-07,-0.8,17.1,12.0,12400.0,0.0,False
NH2+,E-,NAN,NH,H,NAN,NAN,9.21e-08,-0.79,17.1,12.0,12400.0,0.0,False
NH2+,C2,NAN,C2H+,NH,NAN,NAN,9.7e-10,0.0,0.0,10.0,41000.0,0.0,False
NH2+,C2H,NAN,C2H2+,NH,NAN,NAN,9.1e-10,0.0,0.0,10.0,41000.0,0.0,False
NH2+,H2CO,NAN,H2COH+,NH,NAN,NAN,2.24e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,H2CO,NAN,HCO,NH3+,NAN,NAN,5.6e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,H2O,NAN,H3O+,NH,NAN,NAN,2.76e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,H2O,NAN,NH3+,OH,NAN,NAN,1e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,H2O,NAN,NH4+,O,NAN,NAN,1.45e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,H2S,NAN,H3S+,NH,NAN,NAN,2.7e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,H2S,NAN,HS+,NH3,NAN,NAN,1.8e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,H2S,NAN,HS,NH3+,NAN,NAN,4.5e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,H2S,NAN,S,NH4+,NAN,NAN,1.8e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,HCN,NAN,HCNH+,NH,NAN,NAN,1.2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,HCO,NAN,H2CO+,NH,NAN,NAN,4.3e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,HNC,NAN,HCNH+,NH,NAN,NAN,1.2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,NH2,NAN,NH3+,NH,NAN,NAN,1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,NH3,NAN,NH4+,NH,NAN,NAN,1.61e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH2+,O2,NAN,H2NO+,O,NAN,NAN,1.19e-10,0.0,0.0,10.0,41000.0,0.0,False
NH2+,O2,NAN,HNO+,OH,NAN,NAN,2.1e-11,0.0,0.0,10.0,41000.0,0.0,False
NH2+,S,NAN,HNS+,H,NAN,NAN,4.4e-10,0.0,0.0,10.0,41000.0,0.0,False
NH2+,S,NAN,HS+,NH,NAN,NAN,4.4e-10,0.0,0.0,10.0,41000.0,0.0,False
NH3,C2H2+,NAN,C2H2,NH3+,NAN,NAN,2.14e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,CO+,NAN,CO,NH3+,NAN,NAN,2.02e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H2CO+,NAN,H2CO,NH3+,NAN,NAN,4.25e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H2O+,NAN,H2O,NH3+,NAN,NAN,2.21e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H2S+,NAN,H2S,NH3+,NAN,NAN,3.4e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HCN+,NAN,HCN,NH3+,NAN,NAN,1.68e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HS+,NAN,HS,NH3+,NAN,NAN,5.25e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,N2+,NAN,N2,NH3+,NAN,NAN,1.9e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,O2+,NAN,O2,NH3+,NAN,NAN,2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,OCS+,NAN,NH3+,OCS,NAN,NAN,2.3e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,S+,NAN,S,NH3+,NAN,NAN,1.44e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,SO+,NAN,SO,NH3+,NAN,NAN,1.3e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,C2H+,NAN,C2,NH4+,NAN,NAN,5.5e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,C2H2+,NAN,C2H,NH4+,NAN,NAN,9.61e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,C2N+,NAN,HCNH+,HCN,NAN,NAN,1.8e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,CH5+,NAN,NH4+,CH4,NAN,NAN,2.5e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,CO+,NAN,HCO+,NH2,NAN,NAN,4.08e-11,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H2CO+,NAN,HCO,NH4+,NAN,NAN,1.28e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H2O+,NAN,NH4+,OH,NAN,NAN,9.45e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H2S+,NAN,HS,NH4+,NAN,NAN,1.36e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H2COH+,NAN,H2CO,NH4+,NAN,NAN,2.3e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H3O+,NAN,NH4+,H2O,NAN,NAN,2.2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,H3S+,NAN,H2S,NH4+,NAN,NAN,1.9e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HCN+,NAN,HCNH+,NH2,NAN,NAN,8.4e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HCNH+,NAN,HCN,NH4+,NAN,NAN,1.1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HCNH+,NAN,HNC,NH4+,NAN,NAN,1.1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HCO+,NAN,CO,NH4+,NAN,NAN,2.2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HCO2+,NAN,CO2,NH4+,NAN,NAN,1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HCS+,NAN,CS,NH4+,NAN,NAN,2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HNO+,NAN,NO,NH4+,NAN,NAN,1.1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HS+,NAN,S,NH4+,NAN,NAN,9.75e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,HOSO+,NAN,SO2,NH4+,NAN,NAN,2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,SISH+,NAN,NH4+,SIS,NAN,NAN,9.7e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3,N2H+,NAN,N2,NH4+,NAN,NAN,2.3e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,O2H+,NAN,O2,NH4+,NAN,NAN,2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,SIH+,NAN,SI,NH4+,NAN,NAN,1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,SIOH+,NAN,NH4+,SIO,NAN,NAN,2.5e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3,CN,NAN,HCN,NH2,NAN,NAN,2.75e-11,-1.14,0.0,10.0,300.0,0.0,False
NH3+,HCO,NAN,HCO+,NH3,NAN,NAN,4.2e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3+,MG,NAN,MG+,NH3,NAN,NAN,3.3e-09,0.0,0.0,10.0,41000.0,0.0,False
NH3+,NO,NAN,NO+,NH3,NAN,NAN,7.2e-10,0.0,0.0,10.0,41000.0,0.0,False
NH3+,SI,NAN,SI+,NH3,NAN,NAN,1.9e-09,0.0,0.0,10.0,41000.0,0.0,False
NH3+,E-,NAN,NH2,H,NAN,NAN,1.55e-07,-0.5,0.0,10.0,300.0,0.0,False
NH3+,E-,NAN,NH,H,H,NAN,1.55e-07,-0.5,0.0,10.0,300.0,0.0,False
NH3+,C2,NAN,C2H2+,NH,NAN,NAN,1e-11,0.0,0.0,10.0,41000.0,0.0,False
NH3+,H2CO,NAN,HCO,NH4+,NAN,NAN,1.1e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3+,H2O,NAN,NH4+,OH,NAN,NAN,1.1e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3+,H2S,NAN,HS,NH4+,NAN,NAN,1.3e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH3+,HCO,NAN,CO,NH4+,NAN,NAN,4.2e-10,-0.5,0.0,10.0,41000.0,0.0,False
NH3+,NH3,NAN,NH4+,NH2,NAN,NAN,2.2e-09,-0.5,0.0,10.0,41000.0,0.0,False
NH4+,E-,NAN,NH2,H2,NAN,NAN,4.72e-08,-0.6,0.0,10.0,2000.0,0.0,False
NH4+,E-,NAN,NH2,H,H,NAN,3.77e-08,-0.6,0.0,10.0,2000.0,0.0,False
NH4+,E-,NAN,NH3,H,NAN,NAN,8.49e-07,-0.6,0.0,10.0,2000.0,0.0,False
NO,H2CO+,NAN,H2CO,NO+,NAN,NAN,7.8e-10,0.0,0.0,10.0,41000.0,0.0,False
NO,H2S+,NAN,H2S,NO+,NAN,NAN,3.7e-10,0.0,0.0,10.0,41000.0,0.0,False
NO,HNO+,NAN,HNO,NO+,NAN,NAN,7e-10,0.0,0.0,10.0,41000.0,0.0,False
NO,HS+,NAN,HS,NO+,NAN,NAN,4.5e-10,0.0,0.0,10.0,41000.0,0.0,False
NO,O2+,NAN,O2,NO+,NAN,NAN,4.6e-10,0.0,0.0,10.0,41000.0,0.0,False
NO,S+,NAN,S,NO+,NAN,NAN,3.7e-10,0.0,0.0,10.0,41000.0,0.0,False
NO,S2+,NAN,S2,NO+,NAN,NAN,5.1e-10,0.0,0.0,10.0,41000.0,0.0,False
NO,SIO+,NAN,SIO,NO+,NAN,NAN,7.2e-10,0.0,0.0,10.0,300.0,0.0,False
NO,O2H+,NAN,O2,HNO+,NAN,NAN,7.7e-10,0.0,0.0,10.0,41000.0,0.0,False
NO,O2,NAN,NO2,O,NAN,NAN,2.8e-12,0.0,23400.0,780.0,41000.0,0.0,False
NO,OCN,NAN,N2,CO2,NAN,NAN,1.27e-10,-1.97,560.0,300.0,3000.0,0.0,False
NO,S,NAN,NS,O,NAN,NAN,2.94e-11,0.5,17465.0,582.0,41000.0,0.0,False
NO,S,NAN,SO,N,NAN,NAN,1.75e-10,0.0,20200.0,2420.0,3870.0,0.0,False
NO+,E-,NAN,O,N,NAN,NAN,4.3e-07,-0.37,0.0,10.0,300.0,0.0,False
NS+,E-,NAN,S,N,NAN,NAN,2e-07,-0.5,0.0,10.0,300.0,0.0,False
O,CN+,NAN,CN,O+,NAN,NAN,6.5e-11,0.0,0.0,10.0,41000.0,0.0,False
O,CO+,NAN,CO,O+,NAN,NAN,1.4e-10,0.0,0.0,10.0,41000.0,0.0,False
O,N2+,NAN,N2,O+,NAN,NAN,1e-11,0.0,0.0,10.0,41000.0,0.0,False
O,C2+,NAN,CO+,C,NAN,NAN,3.1e-10,0.0,0.0,10.0,41000.0,0.0,False
O,C2H+,NAN,HCO+,C,NAN,NAN,3.3e-10,0.0,0.0,10.0,41000.0,0.0,False
O,C2H2+,NAN,HCO+,CH,NAN,NAN,8.5e-11,0.0,0.0,10.0,41000.0,0.0,False
O,CH4+,NAN,OH,CH3+,NAN,NAN,1e-09,0.0,0.0,10.0,41000.0,0.0,False
O,CH5+,NAN,H2COH+,H2,NAN,NAN,4.4e-12,0.0,0.0,10.0,41000.0,0.0,False
O,CH5+,NAN,H3O+,CH2,NAN,NAN,2.2e-10,0.0,0.0,10.0,41000.0,0.0,False
O,CS+,NAN,S,CO+,NAN,NAN,6e-11,0.0,0.0,10.0,41000.0,0.0,False
O,H2O+,NAN,O2+,H2,NAN,NAN,4e-11,0.0,0.0,10.0,41000.0,0.0,False
O,H2S+,NAN,HS+,OH,NAN,NAN,3.1e-10,0.0,0.0,10.0,41000.0,0.0,False
O,H2S+,NAN,SO+,H2,NAN,NAN,3.1e-10,0.0,0.0,10.0,41000.0,0.0,False
O,HCO2+,NAN,O2,HCO+,NAN,NAN,1e-09,0.0,0.0,10.0,41000.0,0.0,False
O,HCS+,NAN,OCS+,H,NAN,NAN,5e-12,0.0,0.0,10.0,41000.0,0.0,False
O,HCS+,NAN,S,HCO+,NAN,NAN,5e-12,0.0,0.0,10.0,41000.0,0.0,False
O,HS+,NAN,S+,OH,NAN,NAN,2.9e-10,0.0,0.0,10.0,41000.0,0.0,False
O,HS+,NAN,SO+,H,NAN,NAN,2.9e-10,0.0,0.0,10.0,41000.0,0.0,False
O,N2+,NAN,NO+,N,NAN,NAN,1.3e-10,0.0,0.0,10.0,41000.0,0.0,False
O,N2H+,NAN,N2,OH+,NAN,NAN,1.4e-10,0.0,0.0,10.0,41000.0,0.0,False
O,NH2+,NAN,HNO+,H,NAN,NAN,7.2e-11,0.0,0.0,10.0,41000.0,0.0,False
O,NH3+,NAN,HNO+,H2,NAN,NAN,1e-11,0.0,0.0,10.0,41000.0,0.0,False
O,NS+,NAN,S,NO+,NAN,NAN,6.1e-10,0.0,0.0,10.0,41000.0,0.0,False
O,O2H+,NAN,O2,OH+,NAN,NAN,6.2e-10,0.0,0.0,10.0,41000.0,0.0,False
O,OH+,NAN,O2+,H,NAN,NAN,7.1e-10,0.0,0.0,10.0,41000.0,0.0,False
O,SIC+,NAN,SIO+,C,NAN,NAN,6e-10,0.0,0.0,10.0,41000.0,0.0,False
O,SIH+,NAN,SIO+,H,NAN,NAN,4e-10,0.0,0.0,10.0,41000.0,0.0,False
O,SIH2+,NAN,SIOH+,H,NAN,NAN,6.3e-10,0.0,0.0,10.0,41000.0,0.0,False
O,SIH3+,NAN,SIOH+,H2,NAN,NAN,2e-10,0.0,0.0,10.0,41000.0,0.0,False
O,SIO+,NAN,O2,SI+,NAN,NAN,2e-10,0.0,0.0,10.0,41000.0,0.0,False
O,C2,NAN,CO,C,NAN,NAN,2e-10,-0.12,0.0,10.0,8000.0,0.0,False
O,C2H2,NAN,CO,CH2,NAN,NAN,1.15e-12,1.4,1110.0,200.0,2500.0,0.0,False
O,C2H3,NAN,CH2CO,H,NAN,NAN,1.6e-10,0.0,0.0,10.0,2500.0,0.0,False
O,C2H4,NAN,C2H3,OH,NAN,NAN,1.35e-12,1.91,1880.0,290.0,1510.0,0.0,False
O,C2H4,NAN,CH2CO,H2,NAN,NAN,5.11e-14,1.88,92.0,220.0,2000.0,0.0,False
O,C2H4,NAN,H2CO,CH2,NAN,NAN,6.12e-13,1.88,92.0,220.0,2000.0,0.0,False
O,C2H4,NAN,HCO,CH3,NAN,NAN,3.57e-13,1.88,92.0,220.0,2000.0,0.0,False
O,C2H5,NAN,CH3CHO,H,NAN,NAN,1.21e-10,0.16,0.0,17.0,300.0,0.0,False
O,C2H5,NAN,H2CO,CH3,NAN,NAN,3.65e-10,0.18,0.0,7.0,95.0,0.0,False
O,C2H5,NAN,C2H4,OH,NAN,NAN,3.87e-12,0.13,0.0,7.0,95.0,0.0,False
O,C2H,NAN,CO,CH,NAN,NAN,1e-10,0.0,0.0,10.0,2500.0,0.0,False
O,C2N,NAN,CO,CN,NAN,NAN,6e-12,0.0,0.0,298.0,298.0,0.0,False
O,C3N,NAN,C2N,CO,NAN,NAN,1e-10,0.0,0.0,10.0,300.0,0.0,False
O,C4N,NAN,C3N,CO,NAN,NAN,6e-12,0.0,0.0,10.0,300.0,0.0,False
O,CH4,NAN,OH,CH3,NAN,NAN,2.29e-12,2.2,3820.0,298.0,2500.0,0.0,False
O,CN,NAN,CO,N,NAN,NAN,2.54e-11,0.0,0.0,10.0,294.0,0.0,False
O,CN,NAN,NO,C,NAN,NAN,5.37e-11,0.0,13750.0,200.0,5000.0,0.0,False
O,CO2,NAN,O2,CO,NAN,NAN,2.81e-11,0.0,26567.0,300.0,2500.0,0.0,False
O,CS,NAN,S,CO,NAN,NAN,2.7e-10,0.0,760.0,150.0,300.0,0.0,False
O,CS,NAN,SO,C,NAN,NAN,4.68e-11,0.5,28940.0,964.0,41000.0,0.0,False
O,H2CN,NAN,OCN,H2,NAN,NAN,1e-10,0.0,0.0,10.0,300.0,0.0,False
O,H2CO,NAN,HCO,OH,NAN,NAN,1.78e-11,0.57,139.0,250.0,2200.0,0.0,False
O,CH2OH,NAN,H2CO,OH,NAN,NAN,7e-11,0.0,0.0,300.0,2500.0,0.0,False
O,CH3OH,NAN,CH2OH,OH,NAN,NAN,2.71e-11,0.0,2530.0,298.0,1000.0,0.0,False
O,H2O,NAN,OH,OH,NAN,NAN,1.85e-11,0.95,8571.0,300.0,2500.0,0.0,False
O,H2S,NAN,HS,OH,NAN,NAN,1.4e-11,0.0,1920.0,290.0,500.0,0.0,False
O,HCN,NAN,CN,OH,NAN,NAN,1.44e-12,1.47,3800.0,500.0,2500.0,0.0,False
O,HCN,NAN,CO,NH,NAN,NAN,8.69e-13,1.21,3850.0,500.0,2500.0,0.0,False
O,HCN,NAN,OCN,H,NAN,NAN,3.69e-11,1.58,13400.0,500.0,2500.0,0.0,False
O,HCO,NAN,CO2,H,NAN,NAN,5e-11,0.0,0.0,10.0,2500.0,0.0,False
O,HCO,NAN,CO,OH,NAN,NAN,5e-11,0.0,0.0,10.0,2500.0,0.0,False
O,HCS,NAN,HS,CO,NAN,NAN,5e-11,0.0,0.0,10.0,300.0,0.0,False
O,HCS,NAN,OCS,H,NAN,NAN,5e-11,0.0,0.0,10.0,300.0,0.0,False
O,HNC,NAN,CO,NH,NAN,NAN,7.64e-12,0.0,1125.0,1500.0,2400.0,0.0,False
O,HNO,NAN,NO2,H,NAN,NAN,1e-12,0.0,0.0,10.0,300.0,0.0,False
O,HNO,NAN,NO,OH,NAN,NAN,3.8e-11,-0.08,0.0,10.0,298.0,0.0,False
O,HNO,NAN,O2,NH,NAN,NAN,2.94e-12,0.5,3500.0,116.0,300.0,0.0,False
O,HS,NAN,S,OH,NAN,NAN,1.74e-11,0.67,956.0,298.0,2500.0,0.0,False
O,HS,NAN,SO,H,NAN,NAN,1.74e-10,-0.2,5.7,298.0,2000.0,0.0,False
O,N2,NAN,NO,N,NAN,NAN,3.01e-10,0.0,38300.0,2400.0,4100.0,0.0,False
O,NH2,NAN,HNO,H,NAN,NAN,6.3e-11,-0.1,0.0,10.0,3000.0,0.0,False
O,NH2,NAN,OH,NH,NAN,NAN,7e-12,-0.1,0.0,10.0,3000.0,0.0,False
O,NH3,NAN,OH,NH2,NAN,NAN,1.6e-11,0.0,3670.0,500.0,2500.0,0.0,False
O,NO2,NAN,O2,NO,NAN,NAN,9.82e-12,-0.21,5.2,200.0,2500.0,0.0,False
O,NO,NAN,O2,N,NAN,NAN,8.99e-13,0.0,19500.0,200.0,5000.0,0.0,False
